Date,YAHOO/AX_BHP,YAHOO/AAPL,YAHOO/ASX_WBC_AX,YAHOO/INDEX_AORD,YAHOO/DRAM,YAHOO/INDEX_GOX
2013-10-10,27.14148,65.846982,24.9918,5146.200195,7.139992,94.42
2013-10-11,27.54126,66.273285,25.6049,5228.799805,7.349992,92.72
2013-10-14,27.48639,66.707655,25.57388,5206.5,7.289992,93.4
2013-10-15,27.75294,67.062684,25.79893,5259.200195,6.959993,96.01
2013-10-16,28.05086,67.389473,25.77564,5264.399902,7.289992,94.71
2013-10-17,28.06655,67.84536,26.09392,5281.899902,7.049993,99.6
2013-10-18,28.02737,68.43573,26.38883,5321.0,7.169993,99.06
2013-10-21,28.38016,70.112704,26.45087,5351.5,7.319993,101.06
2013-10-22,29.04657,69.912326,26.47416,5371.200195,7.349992,105.89
2013-10-23,29.39928,70.596831,26.28795,5356.799805,7.229992,103.05
2013-10-24,29.28174,71.531471,26.52855,5373.700195,7.199992,107.56
2013-10-25,29.3288,70.731314,26.66827,5385.700195,7.319993,108.22
2013-10-28,29.67371,71.258475,26.86229,5437.299805,7.289992,109.44
2013-10-29,29.46983,69.483336,26.85448,5410.700195,6.989992,106.39
2013-10-30,29.53259,70.588765,27.08735,5425.399902,7.289992,108.06
2013-10-31,29.52479,70.292901,26.61388,5420.299805,7.319993,104.25
2013-11-01,29.42285,69.933843,26.83901,5406.5,7.319993,100.46
2013-11-04,29.41497,70.837551,26.513,5384.200195,7.199992,103.26
2013-11-05,29.67371,70.662726,26.66045,5425.700195,7.319993,101.5
2013-11-06,29.86189,70.46253,26.69155,5426.0,7.109993,102.99
2013-11-07,29.97944,69.322243,26.56731,5415.399902,7.169993,100.28
2013-11-08,29.75215,70.413833,26.85834,5394.399902,7.109993,101.14
2013-11-11,29.72078,70.209583,26.80977,5380.799805,7.349992,101.14
2013-11-12,29.81483,70.339434,26.59127,5386.799805,7.049993,99.21
2013-11-13,29.50121,70.423304,26.12175,5317.5,6.599993,99.8
2013-11-14,29.65022,71.441853,26.42933,5352.0,6.839993,102.32
2013-11-15,29.70509,71.013061,26.7127,5396.200195,6.809993,100.48
2013-11-18,29.75215,70.152767,26.60741,5377.899902,7.019993,98.36
2013-11-19,29.71289,70.277214,26.34033,5347.799805,7.079993,98.12
2013-11-20,29.43854,69.661754,26.24319,5304.600098,7.229992,95.43
2013-11-21,29.44634,70.492286,26.13797,5284.299805,7.139992,93.71
2013-11-22,29.65802,70.311029,26.3079,5330.299805,7.049993,92.82
2013-11-25,29.70509,70.843977,26.32411,5346.100098,6.899993,92.27
2013-11-26,29.63453,72.150639,26.51841,5350.600098,6.899993,90.24
2013-11-27,29.20329,73.849577,26.52648,5324.899902,7.049993,90.83
2013-11-28,29.15631,,26.7127,5326.600098,,
2013-11-29,29.31311,75.217109,26.61555,5314.299805,7.379992,92.4
2013-12-02,28.92894,74.562431,26.38891,5273.5,7.199992,87.83
2013-12-03,28.57615,76.603582,26.14604,5249.600098,7.439992,86.49
2013-12-04,28.85058,76.425035,26.18646,5267.5,10.439989,87.99
2013-12-05,28.83489,76.817303,25.49038,5196.899902,9.53999,85.63
2013-12-06,28.81132,75.751408,25.50652,5186.0,9.899989,85.42
2013-12-09,28.82701,76.618463,25.16659,5148.399902,9.95999,86.79
2013-12-10,28.86619,76.499427,25.24752,5146.200195,8.669991,90.19
2013-12-11,28.36447,75.932664,24.99659,5109.5,9.269991,86.9
2013-12-12,27.86268,75.821747,24.94801,5069.200195,9.23999,85.29
2013-12-13,28.10573,74.995276,25.09373,5101.5,9.02999,85.37
2013-12-16,27.95681,75.410545,24.90751,5093.100098,8.879991,86.33
2013-12-17,27.95681,75.071026,24.98852,5106.100098,9.14999,85.81
2013-12-18,28.05875,74.500203,24.78616,5099.299805,8.669991,84.52
2013-12-19,28.85058,73.646678,25.39324,5202.0,8.249991,82.94
2013-12-20,29.18768,74.263489,25.5551,5261.5,8.429992,82.72
2013-12-23,29.13273,77.113536,25.83847,5291.5,8.519992,82.84
2013-12-24,29.23467,76.786189,26.01654,5325.5,8.519992,85.12
2013-12-25,29.23467,,26.01654,,,
2013-12-26,29.23467,76.276243,26.01654,,8.339991,85.2
2013-12-27,29.43854,75.760878,25.97603,5323.799805,8.399991,86.36
2013-12-30,29.80702,75.007448,26.16226,5358.0,8.339991,84.39
2013-12-31,29.78345,75.886676,26.21075,5353.100098,7.799992,86.02
2014-01-01,29.78345,,26.21075,,,
2014-01-02,29.94814,74.81943,26.1784,5369.799805,8.099992,88.78
2014-01-03,29.61095,73.175958,26.1784,5351.799805,8.309992,88.25
2014-01-06,29.44634,73.574988,26.00032,5327.700195,7.829992,88.37
2014-01-07,29.172,73.048809,25.96797,5318.799805,7.859992,88.42
2014-01-08,29.03868,73.511417,25.93561,5318.700195,9.83999,87.34
2014-01-09,28.98381,72.57267,25.8546,5327.5,9.089991,85.69
2014-01-10,28.56826,72.088419,26.08125,5316.299805,9.23999,88.15
2014-01-13,28.6624,72.465814,25.91133,5296.799805,8.93999,91.01
2014-01-14,28.33309,73.907745,25.50652,5219.799805,8.909991,89.36
2014-01-15,28.16849,75.391604,25.66846,5255.5,8.639991,90.44
2014-01-16,28.86619,74.970931,25.76561,5319.399902,8.969991,91.36
2014-01-17,29.70509,73.134023,25.57938,5316.399902,8.789991,94.07
2014-01-20,29.79133,,25.52274,5307.600098,,
2014-01-21,29.75215,74.27025,25.73317,5342.0,8.72999,95.26
2014-01-22,29.50121,74.600299,25.86275,5331.299805,8.669991,92.23
2014-01-23,29.03868,75.23199,25.44988,5275.5,8.699991,94.92
2014-01-24,29.03868,73.864459,25.19088,5254.299805,8.339991,94.92
2014-01-27,29.03868,74.463686,25.19088,,7.379992,92.25
2014-01-28,28.46641,68.511996,24.91566,5188.0,7.259993,93.87
2014-01-29,28.90545,67.734221,25.25559,5240.600098,7.379992,96.03
2014-01-30,28.76433,67.603012,25.00465,5199.399902,7.499992,93.62
2014-01-31,28.6702,67.713929,24.98852,5205.100098,7.619992,93.39
2014-02-03,28.56826,67.839727,25.08566,5201.899902,7.529992,92.28
2014-02-04,27.83138,68.821759,24.608,5114.100098,7.829992,92.42
2014-02-05,27.65889,69.335766,24.53514,5088.700195,7.859992,90.68
2014-02-06,27.88625,69.739904,24.95608,5147.399902,7.679992,90.67
2014-02-07,28.29391,70.715562,25.29609,5184.5,7.589992,93.28
2014-02-10,28.61533,71.982424,25.71703,5236.5,7.799992,96.76
2014-02-11,28.65451,72.930866,26.0894,5267.299805,7.799992,101.14
2014-02-12,29.16411,72.925423,26.3079,5319.799805,7.799992,98.47
2014-02-13,29.25825,74.083422,26.25932,5318.700195,7.619992,101.41
2014-02-14,29.56397,74.023555,26.51026,5366.899902,7.589992,103.83
2014-02-17,29.80702,,26.63984,5400.200195,,
2014-02-18,30.48903,74.295704,26.59933,5402.200195,7.619992,104.29
2014-02-19,30.37149,73.122734,26.90691,5415.5,7.649992,101.45
2014-02-20,30.34011,72.276345,26.79363,5421.299805,7.709992,104.74
2014-02-21,30.7086,71.473502,26.96364,5449.399902,8.219992,104.58
2014-02-24,30.87321,71.786478,27.17406,5450.100098,8.429992,104.69
2014-02-25,30.65373,71.039424,27.05263,5444.0,8.429992,103.13
2014-02-26,30.24606,70.398508,27.166,5447.0,8.069991,101.4
2014-02-27,30.08926,71.802807,27.14978,5421.0,8.099992,101.2
2014-02-28,30.08926,71.608214,27.09313,5415.399902,8.189991,100.49
2014-03-03,30.09681,71.815053,26.96364,5397.399902,8.129992,101.98
2014-03-04,30.0646,72.288591,27.23886,5411.700195,8.189991,101.04
2014-03-05,30.41872,72.440998,27.70829,5457.299805,10.499989,102.21
2014-03-06,30.30608,72.221914,27.77308,5459.700195,11.069988,103.71
2014-03-07,30.35431,72.179735,27.44122,5477.0,10.859988,101.77
2014-03-10,29.09895,72.245046,27.33592,5430.799805,10.619989,101.1
2014-03-11,28.91389,72.948554,27.75686,5429.299805,12.899986,101.72
2014-03-12,28.9622,73.019315,27.47357,5400.5,12.689986,104.73
2014-03-13,29.29212,72.20831,27.7245,5429.100098,11.789988,107.77
2014-03-14,28.69661,71.397298,27.23886,5347.100098,11.549988,108.9
2014-03-17,28.54366,71.676256,27.14978,5335.200195,11.969988,105.68
2014-03-18,29.02653,72.310363,27.19028,5360.200195,12.779986,104.31
2014-03-19,28.85757,72.291316,27.31978,5373.0,13.799986,100.4
2014-03-20,28.32638,71.942963,26.90691,5312.700195,13.979985,100.87
2014-03-21,28.63219,72.510393,27.19835,5354.0,11.669988,100.92
2014-03-24,28.76094,73.370393,27.21457,5362.100098,9.899989,97.07
2014-03-25,28.90579,74.159626,27.40878,5351.0,9.83999,98.0
2014-03-26,29.41277,73.450674,27.74879,5387.200195,9.059991,94.02
2014-03-27,28.9541,73.13498,27.70022,5359.700195,9.179991,95.03
2014-03-28,29.08285,73.053333,27.87023,5376.799805,9.179991,96.94
2014-03-31,29.34844,73.037003,27.97544,5403.0,9.23999,94.4
2014-04-01,29.8152,73.705135,27.99972,5394.899902,9.47999,94.52
2014-04-02,30.0727,73.827602,28.02401,5408.799805,9.74999,96.36
2014-04-03,30.20144,73.315962,27.90258,5415.700195,8.879991,95.7
2014-04-04,30.37851,72.36752,28.0078,5428.600098,8.399991,96.13
2014-04-07,30.37041,71.231286,27.91065,5416.100098,8.249991,96.17
2014-04-08,30.48305,71.227209,27.89451,5409.200195,8.429992,98.47
2014-04-09,30.9015,72.163406,28.0888,5460.299805,8.609991,99.25
2014-04-10,30.50725,71.232652,28.2183,5477.5,8.519992,97.99
2014-04-11,30.27387,70.706042,28.05637,5423.5,8.039992,96.51
2014-04-14,30.0646,70.987711,27.64358,5353.600098,7.589992,97.67
2014-04-15,30.40262,70.481514,27.82165,5380.299805,7.469992,95.76
2014-04-16,30.53137,70.624395,27.99972,5412.600098,7.799992,94.18
2014-04-17,30.66011,71.431323,28.28302,5444.799805,7.799992,93.53
2014-04-18,30.66011,,28.28302,,,
2014-04-21,30.66011,72.279071,28.28302,,8.159991,93.28
2014-04-22,30.58769,72.35119,28.56638,5467.100098,8.459991,94.04
2014-04-23,30.74064,71.405466,28.83346,5502.200195,8.399991,96.31
2014-04-24,30.80497,77.259421,28.96304,5515.5,8.549991,95.03
2014-04-25,30.80497,77.826851,28.96304,,8.459991,97.3
2014-04-28,30.47504,80.840922,29.02775,5516.100098,8.009992,95.46
2014-04-29,30.26577,80.601425,28.64731,5466.899902,8.099992,96.32
2014-04-30,30.37851,80.296616,28.42873,5470.799805,8.069991,96.05
2014-05-01,30.17725,80.485767,28.0888,5430.399902,8.009992,94.4
2014-05-02,29.99218,80.63545,28.22637,5438.799805,8.129992,96.3
2014-05-05,30.16924,81.775753,27.88636,5443.399902,7.949992,96.23
2014-05-06,30.30608,80.884468,28.08065,5462.700195,7.859992,95.39
2014-05-07,29.91174,80.601425,27.92687,5419.100098,8.159991,93.66
2014-05-08,30.29799,80.457751,28.25066,5455.899902,7.889992,93.65
2014-05-09,30.0485,80.122506,28.28302,5442.0,7.979992,92.92
2014-05-12,29.90365,81.120034,28.25066,5429.0,7.679992,94.17
2014-05-13,30.54747,81.247292,28.44495,5475.399902,7.709992,93.53
2014-05-14,30.82107,81.262339,28.74281,5475.899902,7.799992,94.36
2014-05-15,30.78886,80.571322,28.97812,5490.200195,7.799992,93.05
2014-05-16,30.64401,81.760423,28.81008,5458.899902,7.739992,92.49
2014-05-19,30.12093,82.729217,28.38988,5390.299805,7.589992,92.73
2014-05-20,30.13703,82.745638,28.30585,5401.700195,7.829992,92.11
2014-05-21,29.91174,82.964572,28.29739,5403.899902,7.739992,92.12
2014-05-22,30.29799,83.095929,28.45706,5458.100098,7.919992,91.97
2014-05-23,30.29799,84.034622,28.73443,5470.299805,8.069991,91.77
2014-05-26,30.50725,,28.70922,5490.399902,,
2014-05-27,30.49115,85.608231,28.84367,5490.799805,8.219992,87.89
2014-05-28,30.57158,85.386556,28.99496,5506.700195,8.339991,85.83
2014-05-29,30.16924,86.94237,29.0118,5499.200195,7.949992,86.28
2014-05-30,29.78299,86.616706,28.92769,5473.799805,7.949992,87.27
2014-06-02,29.44498,86.021471,29.07899,5499.200195,7.949992,86.76
2014-06-03,29.29212,87.237933,28.95291,5460.5,8.099992,87.67
2014-06-04,29.09895,88.234095,28.86051,5426.799805,8.009992,87.48
2014-06-05,29.13116,88.580287,28.74281,5419.700195,7.859992,88.77
2014-06-06,29.16337,88.336725,29.03701,5443.5,8.039992,88.62
2014-06-09,29.16337,89.750227,29.03701,,7.799992,88.68
2014-06-10,29.19549,90.277046,29.1042,5448.5,7.979992,90.41
2014-06-11,28.9219,89.903486,29.20506,5432.5,7.829992,91.17
2014-06-12,28.73683,88.399667,29.06223,5407.899902,8.189991,92.88
2014-06-13,28.39881,87.43224,28.79324,5383.700195,8.009992,93.02
2014-06-16,28.6644,88.313457,28.82692,5390.600098,7.979992,92.52
2014-06-17,28.45522,88.198521,28.69238,5380.700195,8.009992,92.59
2014-06-18,28.3908,88.294304,28.44031,5363.899902,7.949992,94.53
2014-06-19,29.31623,87.987793,28.95291,5446.399902,7.859992,98.47
2014-06-20,28.92999,87.077842,28.70084,5401.600098,8.009992,98.33
2014-06-23,29.33233,87.001212,28.88572,5432.700195,7.979992,99.66
2014-06-24,29.34034,86.474394,28.70084,5415.100098,8.159991,96.73
2014-06-25,29.13917,86.551023,28.43185,5386.799805,8.249991,97.14
2014-06-26,29.37256,87.068261,28.93615,5446.799805,8.429992,97.72
2014-06-27,29.30822,88.102737,28.71759,5429.100098,8.459991,97.67
2014-06-30,28.88977,89.012689,28.4739,5382.0,8.609991,99.63
2014-07-01,28.97021,89.577815,28.0537,5366.5,9.059991,99.1
2014-07-02,29.65425,89.539507,28.46552,5441.700195,8.909991,100.61
2014-07-03,29.96005,90.066319,28.73443,5479.5,9.14999,100.29
2014-07-04,30.23365,,28.91094,5511.799805,,
2014-07-07,30.31409,91.924543,28.86051,5506.299805,8.849991,98.88
2014-07-08,30.24967,91.330676,28.75965,5498.5,8.72999,100.69
2014-07-09,29.97607,91.368991,28.44868,5442.200195,8.789991,103.67
2014-07-10,30.10491,91.033746,28.36466,5454.299805,8.489991,101.93
2014-07-11,30.24166,91.206158,28.53271,5474.600098,8.789991,103.98
2014-07-14,30.46695,92.384306,28.69238,5495.799805,8.909991,101.48
2014-07-15,30.60379,91.301942,28.63357,5495.700195,8.81999,98.77
2014-07-16,30.78085,90.784704,28.48228,5504.5,8.669991,100.51
2014-07-17,31.02224,89.16594,28.27217,5509.899902,8.579991,102.73
2014-07-18,30.89349,90.449459,28.49074,5519.200195,8.579991,102.45
2014-07-21,30.75674,89.980116,28.49074,5528.700195,8.249991,102.36
2014-07-22,30.99003,90.727235,28.52433,5534.0,8.249991,101.16
2014-07-23,31.36827,93.093117,28.65041,5567.0,8.249991,100.6
2014-07-24,31.43268,92.939858,28.684,5576.799805,7.949992,98.64
2014-07-25,31.38437,93.55288,28.81008,5574.200195,7.649992,101.83
2014-07-28,31.46489,94.845971,28.72605,5569.899902,7.619992,102.43
2014-07-29,31.43268,94.23295,28.8017,5580.600098,7.319993,101.99
2014-07-30,31.38437,94.012649,28.87735,5615.100098,8.81999,101.12
2014-07-31,31.12688,91.570137,29.08745,5623.100098,9.089991,98.85
2014-08-01,30.9096,92.077795,28.61682,5547.600098,9.269991,99.72
2014-08-04,30.82107,91.560557,28.44868,5533.299805,10.679989,99.0
2014-08-05,30.58769,91.110375,28.29739,5511.5,9.95999,99.6
2014-08-06,30.83717,90.957116,28.29739,5504.0,10.079989,101.52
2014-08-07,30.95791,90.947498,28.28064,5500.700195,9.56999,101.19
2014-08-08,30.37041,91.197772,27.75949,5429.600098,9.74999,101.39
2014-08-11,30.59578,92.401035,27.70914,5449.399902,9.389991,102.67
2014-08-12,31.04644,92.381786,28.22175,5523.100098,9.389991,104.01
2014-08-13,30.77276,93.604299,28.33945,5507.899902,9.20999,103.9
2014-08-14,30.70842,93.85458,28.53271,5542.899902,9.41999,103.8
2014-08-15,31.42459,94.316637,28.65041,5559.600098,9.50999,103.01
2014-08-18,31.50511,95.452518,28.78486,5580.600098,9.53999,103.41
2014-08-19,31.93157,96.771291,29.23028,5618.399902,9.14999,102.49
2014-08-20,30.68423,96.809796,29.3143,5629.200195,9.179991,103.2
2014-08-21,30.60379,96.819424,29.36473,5634.0,9.29999,101.37
2014-08-22,30.41872,97.531754,29.32276,5640.5,9.179991,101.17
2014-08-25,29.97607,97.74353,29.24712,5632.799805,9.179991,99.93
2014-08-26,29.95196,97.117831,29.33952,5634.5,9.20999,101.81
2014-08-27,30.04049,98.311467,29.51602,5648.899902,8.699991,101.94
2014-08-28,29.67836,98.426983,29.42362,5621.299805,8.669991,103.09
2014-08-29,29.5094,98.667636,29.44884,5624.600098,8.369991,104.6
2014-09-01,29.53351,,29.53286,5629.299805,,
2014-09-02,29.69447,99.437727,29.55808,5656.899902,8.579991,100.98
2014-09-03,29.95268,95.240743,29.60005,5654.600098,8.369991,100.35
2014-09-04,29.80375,94.451402,29.35636,5632.100098,8.219992,96.82
2014-09-05,29.49755,95.26962,29.21344,5598.899902,8.129992,96.86
2014-09-08,29.50587,94.682426,29.06223,5578.899902,8.399991,94.19
2014-09-09,29.86989,94.326258,29.08745,5608.200195,8.069991,95.49
2014-09-10,29.62169,97.223719,29.21344,5574.399902,7.829992,93.11
2014-09-11,29.37349,97.637642,29.09582,5546.899902,7.709992,93.8
2014-09-12,29.61346,97.859046,28.78486,5532.299805,7.619992,92.78
2014-09-15,29.48932,97.830161,28.38141,5475.399902,7.199992,93.24
2014-09-16,29.57202,97.088954,28.15456,5446.200195,6.929993,93.59
2014-09-17,29.65481,97.782035,27.65025,5411.399902,6.989992,91.18
2014-09-18,29.52243,97.984183,27.77633,5419.0,7.109993,90.04
2014-09-19,29.35694,97.185214,27.87719,5437.299805,6.929993,88.48
2014-09-22,28.84389,97.281473,27.23005,5368.200195,6.599993,85.97
2014-09-23,28.91836,98.802401,27.54101,5415.899902,7.049993,87.35
2014-09-24,28.70328,97.945677,27.28886,5375.899902,7.289992,86.17
2014-09-25,28.78599,94.210749,27.07038,5382.399902,7.379992,85.93
2014-09-26,28.26471,96.983066,26.80147,5316.600098,7.589992,84.88
2014-09-29,27.90069,96.366996,26.59975,5269.600098,7.439992,83.47
2014-09-30,28.02474,96.983066,27.01157,5296.799805,7.499992,81.74
2014-10-01,28.12409,95.471767,27.28048,5334.5,7.379992,81.76
2014-10-02,27.84278,96.164848,27.13765,5298.5,7.499992,82.56
2014-10-03,27.67728,95.895318,27.38972,5315.399902,7.439992,78.64
2014-10-06,27.05666,95.895318,27.24689,5292.600098,7.199992,80.09
2014-10-07,27.50347,95.057844,27.24689,5284.799805,7.109993,76.91
2014-10-08,27.17257,97.0312,27.12919,5241.600098,7.409992,81.69
2014-10-09,27.487,97.242968,27.62504,5293.299805,6.899993,78.71
2014-10-10,26.73399,96.963817,27.10397,5185.700195,7.019993,77.0
2014-10-13,26.97395,96.078209,26.80985,5153.100098,6.869993,78.49
2014-10-14,27.67728,95.057844,27.01157,5204.0,7.169993,79.24
2014-10-15,27.96683,93.893086,27.28048,5238.0,7.079993,78.37
2014-10-16,27.57793,92.660945,27.50742,5244.299805,6.839993,78.2
2014-10-17,27.63585,94.018222,27.81838,5260.100098,6.989992,75.93
2014-10-20,27.99995,96.030083,28.21337,5307.299805,6.959993,77.36
2014-10-21,27.92548,98.638758,28.07891,5312.5,6.479993,77.34
2014-10-22,28.35573,99.139313,28.3562,5373.299805,6.869993,74.78
2014-10-23,27.83446,100.910521,28.5916,5369.899902,7.199992,74.81
2014-10-24,27.91716,101.285939,28.75127,5399.299805,6.959993,74.44
2014-10-27,27.97516,101.180051,29.04539,5442.0,6.809993,73.41
2014-10-28,27.5697,102.749105,29.32276,5434.0,6.869993,74.29
2014-10-29,27.95028,103.32667,28.71759,5431.100098,6.509993,71.55
2014-10-30,27.75999,102.980136,28.96137,5457.100098,6.569993,66.18
2014-10-31,28.09921,103.961997,29.23028,5505.0,6.599993,62.59
2014-11-03,27.89237,105.309654,29.03701,5485.0,6.749993,65.01
2014-11-04,28.14056,104.539562,28.99496,5498.200195,6.779993,62.37
2014-11-05,27.98339,104.789843,29.07061,5492.799805,6.899993,59.26
2014-11-06,27.95028,105.089541,28.91931,5479.200195,6.809993,61.66
2014-11-07,28.53779,105.389249,29.28071,5522.100098,6.809993,66.56
2014-11-10,28.69496,105.215228,29.23989,5501.399902,6.749993,62.55
2014-11-11,28.27303,106.056326,29.37966,5494.0,6.839993,64.74
2014-11-12,27.47044,107.554846,29.11755,5443.0,6.809993,64.63
2014-11-13,27.51179,109.072698,28.79431,5423.5,6.659993,63.34
2014-11-14,27.51179,110.387527,28.85544,5433.799805,6.599993,67.72
2014-11-17,27.487,110.203835,28.58462,5396.600098,6.689993,69.01
2014-11-18,27.45388,111.63468,28.61963,5383.100098,7.019993,72.56
2014-11-19,27.03186,110.861249,28.64584,5352.5,7.379992,68.24
2014-11-20,26.31198,112.446776,28.41865,5302.5,7.739992,69.82
2014-11-21,26.22927,112.601466,28.17404,5292.100098,7.769992,71.29
2014-11-24,27.22215,114.689718,28.39244,5349.0,7.679992,70.06
2014-11-25,26.56026,113.69393,28.47987,5320.899902,7.109993,72.89
2014-11-26,26.91604,115.047431,28.89045,5380.299805,7.259993,72.06
2014-11-27,26.47747,,29.03021,5379.399902,,
2014-11-28,25.58385,114.979756,28.43615,5298.100098,7.619992,66.09
2014-12-01,24.21863,111.247965,28.16533,5190.700195,7.829992,70.85
2014-12-02,25.1536,110.822577,28.59342,5260.0,7.529992,68.68
2014-12-03,25.18672,112.079401,28.68947,5301.200195,7.979992,70.82
2014-12-04,25.55906,111.654013,29.17868,5345.399902,7.799992,69.28
2014-12-05,25.17016,111.18029,28.83802,5313.600098,7.769992,67.87
2014-12-08,24.9054,108.66665,29.13505,5315.600098,7.499992,68.03
2014-12-09,23.89597,110.329522,28.88165,5258.299805,7.619992,71.93
2014-12-10,24.31789,108.231593,28.40994,5237.100098,7.499992,69.22
2014-12-11,23.99523,107.912559,28.16533,5207.399902,6.959993,68.4
2014-12-12,23.54842,106.085336,27.99936,5196.899902,6.959993,66.84
2014-12-15,23.44083,104.635158,27.79838,5164.600098,6.929993,62.48
2014-12-16,22.68792,103.204313,27.57999,5131.0,6.869993,61.26
2014-12-17,22.76238,105.775965,27.37039,5140.600098,7.469992,64.67
2014-12-18,23.20087,108.908347,27.58878,5189.700195,7.499992,68.06
2014-12-19,23.97867,108.067241,28.37502,5312.700195,6.929993,67.68
2014-12-22,24.69023,109.188715,28.82932,5414.100098,7.199992,
2014-12-23,23.83806,108.802,28.61083,5356.399902,6.869993,
2014-12-24,23.97043,108.289605,28.74189,5369.5,7.499992,
2014-12-25,23.97043,,28.74189,,,
2014-12-26,23.97043,110.203835,28.74189,,6.839993,67.68
2014-12-29,24.56618,110.126498,29.12635,5447.0,6.089994,67.68
2014-12-30,24.39236,108.78266,29.004,5392.299805,5.789994,67.68
2014-12-31,24.30133,106.71374,28.96908,5388.600098,5.099995,67.68
2015-01-01,24.30133,,28.96908,,,
2015-01-02,24.44204,105.69862,29.06513,5415.0,5.219994,67.68
2015-01-05,24.39236,102.72092,28.96908,5429.5,5.039995,67.68
2015-01-06,23.25887,102.73059,28.71568,5346.200195,5.249995,67.68
2015-01-07,23.25887,104.171098,28.55841,5334.5,5.039995,67.68
2015-01-08,23.48218,108.173588,28.66326,5359.399902,4.589995,67.68
2015-01-09,24.12761,108.289605,29.17868,5440.100098,4.439995,67.68
2015-01-12,23.58977,105.621276,29.12635,5399.5,4.649995,67.68
2015-01-13,23.14296,106.559059,29.17868,5382.100098,4.529995,67.68
2015-01-14,22.50586,106.153011,28.94287,5332.200195,4.559995,67.68
2015-01-15,22.25766,103.271988,28.64584,5310.600098,4.529995,67.68
2015-01-16,22.38172,102.469554,28.61963,5278.799805,5.009995,67.68
2015-01-19,22.92788,,28.50608,5289.0,,
2015-01-20,22.7375,105.108881,28.73318,5286.799805,5.099995,67.68
2015-01-21,23.20919,105.911314,29.16126,5367.399902,5.429994,67.68
2015-01-22,23.87108,108.66665,29.58055,5390.5,5.309994,67.68
2015-01-23,24.30966,109.227388,29.98242,5468.200195,5.489994,67.68
2015-01-26,24.30966,109.343397,29.98242,5468.200195,5.849994,67.68
2015-01-27,23.95387,105.514929,30.19211,5511.5,6.599993,67.68
2015-01-28,23.94555,111.479991,30.29695,5516.600098,6.659993,67.68
2015-01-29,23.95387,114.950754,30.26203,5532.200195,6.929993,67.68
2015-01-30,24.2104,113.26855,30.10477,5551.600098,7.229992,67.68
2015-02-02,24.49171,114.689718,30.44542,5586.5,7.139992,67.68
2015-02-03,25.36045,114.709057,30.80367,5666.200195,6.839993,67.68
2015-02-04,26.46924,115.588828,31.65104,5733.700195,6.779993,67.68
2015-02-05,25.94796,116.413846,31.83452,5765.5,6.629993,67.68
2015-02-06,26.10513,115.433537,32.28881,5774.700195,6.869993,
2015-02-09,25.84037,116.200313,32.36744,5770.100098,6.899993,
2015-02-10,25.97275,118.43269,32.15775,5757.399902,6.779993,
2015-02-11,25.6252,121.208608,32.17526,5731.700195,7.289992,
2015-02-12,25.4018,122.742159,32.05291,5707.700195,7.289992,
2015-02-13,26.61817,123.343934,32.78673,5835.5,7.169993,
2015-02-16,26.94084,,32.89157,5849.5,,
2015-02-17,26.9326,124.071885,32.90908,5822.299805,7.049993,
2015-02-18,27.28839,124.935719,33.19731,5877.899902,7.169993,
2015-02-19,26.89125,124.673652,33.15368,5869.799805,7.139992,
2015-02-20,26.72576,125.692786,32.87407,5845.600098,7.199992,
2015-02-23,26.57682,129.089888,32.9527,5872.399902,7.079993,
2015-02-24,27.35453,128.284288,33.1711,5890.0,7.139992,
2015-02-25,27.71864,125.003653,33.09255,5908.600098,6.869993,
2015-02-26,27.76831,126.585737,32.91779,5877.899902,7.169993,
2015-02-27,27.84278,124.683368,33.19731,5898.5,7.139992,
2015-03-02,28.23159,125.294836,33.45071,5926.299805,9.23999,
2015-03-03,27.75175,125.556903,33.4245,5902.899902,8.849991,
2015-03-04,27.56138,124.761003,33.11868,5871.5,9.86999,
2015-03-05,27.43732,122.693634,33.04884,5873.700195,8.309992,
2015-03-06,27.00707,122.878043,32.91779,5868.600098,7.409992,
2015-03-09,26.60161,123.402168,32.63826,5793.0,8.069991,
2015-03-10,26.403,120.849491,32.90908,5794.299805,7.559992,
2015-03-11,26.10658,118.646223,32.76052,5763.299805,7.259993,
2015-03-12,25.99466,120.79125,33.27594,5816.0,7.259993,
2015-03-13,25.61598,119.956533,33.02263,5788.0,6.929993,
2015-03-16,25.30611,121.27655,33.1799,5769.700195,6.899993,
2015-03-17,25.62455,123.305109,33.66911,5811.0,6.449993,
2015-03-18,25.99466,124.693069,33.79137,5808.0,6.689993,
2015-03-19,26.32176,123.751585,34.69125,5912.5,6.629993,
2015-03-20,26.39922,122.198625,34.70866,5936.299805,6.899993,
2015-03-23,26.6833,123.47011,34.56019,5921.0,6.809993,
2015-03-24,26.87269,122.965401,34.5689,5934.5,7.019993,
2015-03-25,26.778,119.752707,34.84851,5937.100098,7.019993,
2015-03-26,26.49392,120.587424,34.02726,5849.700195,6.809993,
2015-03-27,26.46813,119.626532,34.24566,5888.899902,6.719993,
2015-03-30,25.90863,122.654809,34.18453,5816.299805,6.689993,
2015-03-31,26.7091,120.771841,34.40293,5861.899902,6.749993,
2015-04-01,26.11524,120.597133,34.22824,5832.899902,6.719993,
2015-04-02,26.01189,121.635675,34.46406,5869.700195,6.359993,
2015-04-03,26.01189,,34.46406,,,
2015-04-06,26.01189,123.605993,34.46406,,6.299994,
